account,trade_date,n_trades,total_pnl,avg_pnl,total_volume,total_fees,win_rate,sentiment,sentiment_value,pnl_per_trade
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,238,-9584.8692,-203.9334,677582.5,81.8521,0.0,Fear,25.0,-40.2726
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,22,,,59999.38,5.7599,,Fear,43.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,18,,,39998.6,3.8399,,Neutral,45.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,77,3204.2627,41.6138,209997.71,20.1597,1.0,Fear,38.0,41.6138
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,39,912.2949,912.2949,149999.52,14.3999,1.0,Fear,29.0,23.3922
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,96,,,189999.95,18.2399,,Fear,30.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,46,,,162886.99,15.6371,,Fear,33.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,96,,,337108.34,32.3624,,Fear,32.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,18,,,47745.34,4.5835,,Fear,39.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,49,,,172251.86,16.5362,,Neutral,47.0,
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,1242,-358963.14,-306.5441,2496855.07,611.4119,0.7242,Greed,72.0,-289.0202
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,58,398.6467,7.3823,76524.95,7.3464,0.5926,Greed,63.0,6.8732
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,39,-1335.1154,-89.0077,59516.6,10.3976,0.1333,Greed,60.0,-34.2337
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,16,-3925.8649,-245.3666,34357.46,11.5441,0.0,Greed,65.0,-245.3666
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,12,-99.444,-8.287,9221.43,0.8852,0.0,Greed,61.0,-8.287
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,3,,,2004.9,0.1749,,Extreme Greed,78.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,3,,,2998.76,1.0496,,Extreme Greed,81.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,6,,,2043.92,0.4346,,Extreme Greed,80.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,10,33.2614,6.6523,6696.09,1.5466,0.4,Extreme Greed,78.0,3.3261
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,2,,,588.53,0.0152,,Extreme Greed,84.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,1,,,292.11,0.0023,,Greed,72.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,3,,,3063.89,0.0217,,Extreme Greed,75.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,5,-21.5437,-10.7719,4923.79,1.0139,0.0,Extreme Greed,79.0,-4.3087
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,4,,,1763.8,0.0249,,Extreme Greed,78.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,1,,,587.97,0.0048,,Extreme Greed,78.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,3,,,386.65,0.0079,,Extreme Greed,76.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,5,,,3698.13,0.0319,,Extreme Greed,80.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,1,,,1399.11,0.0061,,Extreme Greed,75.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,1,,,2815.79,0.0094,,Greed,73.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,6,,,17133.94,0.063,,Greed,70.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,2,,,3828.0,0.014,,Extreme Greed,79.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,5,,,1004.01,0.0148,,Greed,66.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,2,,,1421.73,0.0062,,Greed,73.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,1,,,456.83,0.0019,,Greed,72.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,4,,,6038.56,0.101,,Greed,69.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,7,,,20650.07,0.1193,,Extreme Greed,77.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,25,,,80577.65,28.2022,,Extreme Greed,75.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,123,38294.6935,467.0085,932136.39,326.2477,1.0,Greed,73.0,311.339
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,2,,,8887.98,0.042,,Greed,71.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,19,,,36931.96,0.534,,Greed,60.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,8,,,18810.28,0.3053,,Fear,44.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,104,9167.621,187.0943,6044911.98,2115.7191,1.0,Greed,72.0,88.1502
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,327,1843.3018,11.8923,767744.96,119.8969,0.8129,Neutral,54.0,5.637
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,167,71.7736,1.3291,314161.67,39.7507,0.7222,Neutral,49.0,0.4298
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,103,1259.5314,54.7622,708608.03,212.5823,1.0,Neutral,46.0,12.2285
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,10,,,10894.35,3.2683,,Fear,43.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,211,109.9075,1.1331,503396.55,78.852,0.8247,Neutral,47.0,0.5209
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,81,2760.4398,48.4288,1003654.27,175.2945,1.0,Neutral,46.0,34.0795
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,42,1998.7021,47.5881,85654.33,25.6963,1.0,Neutral,50.0,47.5881
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,40,27.2478,2.4771,17808.66,2.7767,1.0,Neutral,48.0,0.6812
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,80,559.6472,16.4602,109508.67,17.1429,1.0,Neutral,54.0,6.9956
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,105,64.3467,3.7851,116786.7,9.0848,1.0,Neutral,51.0,0.6128
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,177,3981.0443,147.4461,259505.77,11.1562,1.0,Neutral,47.0,22.4918
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8,8995.1339,1124.3917,126876.4,12.6876,1.0,Greed,55.0,1124.3917
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,40,,,18908.36,0.2775,,Neutral,50.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,44,,,83374.23,1.3411,,Neutral,49.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,4,,,14743.13,0.2732,,Fear,25.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,1,,,1134.46,0.009,,Neutral,47.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,26,-4968.4879,-331.2325,197856.82,69.2499,0.0,Extreme Fear,23.0,-191.0957
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,23,142.9916,14.2992,91649.26,32.0772,1.0,Extreme Fear,24.0,6.217
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,3,,,20592.2,7.2073,,Fear,25.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,8,202.2756,25.2845,20794.37,7.278,1.0,Fear,43.0,25.2845
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,22,56.1397,5.1036,14645.15,2.7151,1.0,Fear,32.0,2.5518
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,2,284.1677,284.1677,132376.25,46.3317,1.0,Neutral,47.0,142.0838
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,4,,,71206.52,24.9223,,Greed,72.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,3,505.4052,168.4684,71711.93,7.5265,0.3333,Greed,65.0,168.4684
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,13,33.0614,16.5307,13419.3,0.8035,1.0,Greed,61.0,2.5432
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,10,,,7997.56,0.1553,,Neutral,54.0,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,1,112.9963,112.9963,8110.65,0.8111,1.0,Greed,60.0,112.9963
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,305,413.3473,2.6497,327801.58,87.5131,0.9295,Extreme Greed,76.0,1.3552
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,14,14.126,2.8252,4983.98,1.4944,1.0,Extreme Greed,76.0,1.009
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,7,5.2257,2.6128,3213.22,1.001,1.0,Extreme Greed,75.0,0.7465
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,251,1129.3559,12.1436,151115.72,45.8325,0.9677,Greed,74.0,4.4994
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,159,277.792,3.9126,53701.42,17.4585,0.9577,Greed,72.0,1.7471
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,7,20.9514,4.1903,2838.09,0.9933,1.0,Greed,73.0,2.9931
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,13,25.3581,6.3395,3636.14,1.2726,1.0,Greed,73.0,1.9506
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,25,91.5104,10.1678,12834.62,4.4921,1.0,Greed,72.0,3.6604
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,93,192.9069,5.6737,29464.51,7.7929,1.0,Greed,73.0,2.0743
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,70,562.8082,12.7911,21466.86,5.3781,1.0,Greed,73.0,8.0401
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,53,52.2114,2.0885,24243.41,7.433,1.0,Greed,73.0,0.9851
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,54,56.0555,3.2974,25350.77,7.1041,0.9412,Extreme Greed,75.0,1.0381
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,234,274.1732,2.688,137557.76,37.0794,0.9804,Extreme Greed,78.0,1.1717
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,374,1573.2443,10.63,311529.93,97.6683,0.9865,Extreme Greed,77.0,4.2065
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,22,129.1388,16.1424,52349.23,18.3222,1.0,Greed,72.0,5.8699
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,49,31.2668,1.737,22587.63,6.2962,1.0,Greed,72.0,0.6381
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,27,51.0811,5.6757,18808.46,6.5829,1.0,Greed,74.0,1.8919
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,217,-21886.5315,-280.5966,191886.99,63.6928,0.2692,Greed,72.0,-100.8596
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,335,1859.2695,11.9953,451080.54,145.3782,0.9355,Greed,69.0,5.5501
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-18,7,1233.9043,176.272,7348.74,2.5721,1.0,Greed,61.0,176.272
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-19,7,35.7998,35.7998,4146.72,1.4513,1.0,Greed,60.0,5.1142
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-20,257,2169.5083,67.7971,144482.54,45.8005,0.9062,Greed,74.0,8.4417
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-21,445,-2960.7169,-12.5454,190312.28,49.325,0.089,Greed,74.0,-6.6533
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-22,133,-756.1731,-8.1309,78905.43,18.6016,0.0968,Greed,70.0,-5.6855
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-23,139,1805.3099,13.3727,88984.63,26.2904,0.7407,Greed,71.0,12.9878
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-24,29,625.5615,34.7534,35236.59,11.7078,1.0,Greed,69.0,21.5711
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-26,111,341.2501,10.6641,146100.56,44.8852,1.0,Greed,68.0,3.0743
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-27,5,,,4442.76,1.555,,Greed,72.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-28,13,587.299,48.9416,11254.99,3.9392,1.0,Greed,71.0,45.1768
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-29,15,217.8575,43.5715,26957.79,9.4352,1.0,Greed,74.0,14.5238
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,40,765.6909,54.6922,44501.4,15.5755,1.0,Greed,61.0,19.1423
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,34,167.08,23.8686,48714.35,17.05,0.5714,Neutral,52.0,4.9141
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,15,228.2477,19.0206,29767.08,10.4185,1.0,Greed,57.0,15.2165
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-03,1,464.1897,464.1897,4534.09,1.5869,1.0,Fear,37.0,464.1897
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-04,17,109.0058,36.3353,36193.88,12.6679,1.0,Fear,34.0,6.4121
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-05,17,160.4437,22.9205,40082.51,14.0289,1.0,Fear,26.0,9.4379
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-09,69,151.0924,8.394,43836.44,15.3427,0.9444,Neutral,48.0,2.1897
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-20,4,,,7496.93,2.6239,,Fear,30.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-21,143,656.2009,12.1519,102990.13,36.0465,1.0,Fear,26.0,4.5888
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-31,24,10.8828,0.8371,7506.33,4.9553,0.9231,Fear,29.0,0.4535
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-01,12,137.4331,27.4866,12359.68,4.3259,1.0,Fear,26.0,11.4528
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-20,90,160.0953,26.6825,56222.15,17.1785,1.0,Greed,73.0,1.7788
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-21,162,2464.9156,36.2488,174093.81,57.3496,1.0,Greed,72.0,15.2155
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-29,16,801.1709,267.057,10692.89,3.7425,1.0,Greed,72.0,50.0732
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-30,25,9.15,1.1438,11830.85,3.597,0.875,Extreme Greed,77.0,0.366
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-31,11,451.122,41.0111,12581.84,3.4539,1.0,Extreme Greed,77.0,41.0111
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-09,77,102.9089,2.3388,43384.0,13.6844,0.4318,Extreme Greed,75.0,1.3365
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-10,164,442.7484,9.8389,223252.87,78.1384,1.0,Extreme Greed,78.0,2.6997
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,172,4876.8743,58.7575,328040.19,109.5363,0.9518,Extreme Greed,76.0,28.3539
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-12,91,1441.2796,48.0427,148469.62,51.9643,0.7333,Extreme Greed,80.0,15.8382
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-13,4,48.0002,24.0001,6615.24,2.3153,1.0,Extreme Greed,84.0,12.0
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-15,2,,,1111.61,0.3891,,Extreme Greed,80.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-16,30,870.7466,72.5622,20235.91,7.0826,1.0,Extreme Greed,86.0,29.0249
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-17,20,175.061,17.5061,19591.34,6.857,0.7,Extreme Greed,90.0,8.7531
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-18,79,431.9607,15.9985,76527.12,26.7845,1.0,Extreme Greed,83.0,5.4679
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-19,56,906.2476,32.366,84626.83,27.26,0.9286,Extreme Greed,90.0,16.183
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-20,32,447.9203,31.9943,64873.33,22.7056,1.0,Extreme Greed,83.0,13.9975
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-21,57,,,79690.14,27.2678,,Extreme Greed,82.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-22,137,365.4379,5.9908,354676.02,102.6108,0.8525,Extreme Greed,94.0,2.6674
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-23,191,1439.4497,22.1454,382580.58,115.6532,0.8923,Extreme Greed,93.0,7.5364
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-24,70,391.8909,18.6615,130658.78,41.9806,0.5714,Extreme Greed,80.0,5.5984
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-28,6,,,2499.8,0.8749,,Extreme Greed,77.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-29,63,22697.4899,613.4457,43800.81,14.9432,1.0,Extreme Greed,78.0,360.2776
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-30,76,40.6999,8.14,48355.87,16.9245,1.0,Extreme Greed,84.0,0.5355
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-01,123,1169.4323,21.2624,109899.26,38.4647,1.0,Extreme Greed,81.0,9.5076
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-02,8,254.1556,254.1556,13343.43,4.6702,1.0,Extreme Greed,80.0,31.7695
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-03,6,-158.6957,-39.6739,16252.41,5.6883,0.0,Extreme Greed,76.0,-26.4493
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,77,45.087,4.5087,25614.71,8.742,1.0,Greed,70.0,0.5855
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-03,177,909.1721,28.4116,44562.55,14.9999,1.0,Greed,74.0,5.1366
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-04,51,30.8181,15.409,9329.65,3.2654,1.0,Greed,73.0,0.6043
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,51,151.4296,16.8255,10682.29,2.8229,1.0,Greed,72.0,2.9692
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-06,266,272.1315,9.719,65659.13,19.2733,0.2857,Extreme Greed,76.0,1.0231
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-07,222,4334.4172,25.6474,137318.66,43.7317,0.9527,Extreme Greed,78.0,19.5244
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-08,390,1303.1278,9.9475,160166.71,55.3087,0.9771,Greed,70.0,3.3414
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-09,222,123.7213,3.3438,99675.12,30.7893,0.5676,Greed,69.0,0.5573
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-10,254,1189.0789,8.7432,120981.25,42.3433,0.875,Neutral,50.0,4.6814
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-11,82,417.6472,23.2026,35696.63,12.4938,0.9444,Greed,69.0,5.0933
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-12,15,,,4990.18,1.7466,,Greed,62.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-13,58,2060.1629,76.3023,48015.46,16.8054,0.963,Greed,61.0,35.5201
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-14,13,82.0321,20.508,7351.24,2.5729,0.75,Greed,63.0,6.3102
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-15,64,240.9314,8.031,29205.79,8.972,0.9333,Greed,70.0,3.7646
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-16,34,218.2622,19.842,16031.51,5.611,0.5455,Extreme Greed,75.0,6.4195
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-17,13,43.6924,43.6924,5505.14,1.9268,1.0,Extreme Greed,75.0,3.361
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-18,40,1055.8044,47.9911,22639.77,7.9239,0.9091,Extreme Greed,77.0,26.3951
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-19,13,,,6607.42,2.3126,,Extreme Greed,77.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-20,44,1876.2655,93.8133,29668.59,10.384,0.95,Extreme Greed,76.0,42.6424
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-21,206,201.6723,5.4506,59471.62,20.8149,0.9459,Extreme Greed,76.0,0.979
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-22,147,261.3676,9.0127,86837.31,30.393,0.4483,Extreme Greed,84.0,1.778
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-23,275,7503.093,51.0414,177889.89,58.5394,0.8776,Extreme Greed,75.0,27.284
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-24,61,288.145,144.0725,21346.04,7.4711,1.0,Extreme Greed,75.0,4.7237
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-25,111,1125.1961,45.0078,55298.69,19.3545,1.0,Extreme Greed,75.0,10.1369
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-26,96,444.4648,15.3264,78294.77,27.4031,0.7241,Greed,73.0,4.6298
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-27,31,4321.5832,240.088,43303.56,15.1562,1.0,Greed,71.0,139.4059
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-29,13,,,5877.25,2.057,,Greed,72.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-30,9,,,2771.67,0.9701,,Greed,70.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-31,66,151.3114,9.457,34792.22,12.1772,1.0,Extreme Greed,76.0,2.2926
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,60,1579.9098,46.4679,36909.24,12.9182,0.8529,Greed,68.0,26.3318
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,60,1023.9347,63.9959,64164.55,22.4576,0.9375,Greed,60.0,17.0656
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-03,138,1474.6076,22.0091,227057.59,79.4701,1.0,Fear,44.0,10.6856
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-04,6,,,2775.03,0.9713,,Greed,72.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-05,20,554.258,46.1882,11099.21,3.8847,1.0,Neutral,54.0,27.7129
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-07,6,,,1662.92,0.582,,Fear,44.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-08,8,131.7533,18.8219,2639.67,0.9239,1.0,Fear,44.0,16.4692
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-09,65,312.0349,14.8588,20960.65,7.3362,0.9524,Neutral,46.0,4.8005
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-10,46,131.1745,16.3968,26926.87,9.4244,0.875,Fear,43.0,2.8516
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-11,19,56.5374,11.3075,10821.48,3.7875,1.0,Neutral,47.0,2.9757
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-12,30,299.6699,11.5258,12328.46,4.3149,0.8846,Neutral,46.0,9.989
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-13,25,181.4563,16.496,6607.27,2.3125,1.0,Neutral,50.0,7.2583
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-14,10,,,2549.71,0.8924,,Neutral,48.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-15,9,49.9838,5.5538,3941.88,1.3797,0.3333,Neutral,50.0,5.5538
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-16,1,,,555.02,0.1943,,Neutral,54.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-17,20,,,10212.81,3.5745,,Neutral,51.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-18,23,950.8156,45.2769,14814.74,5.1851,1.0,Neutral,47.0,41.3398
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,9,,,7496.91,2.6239,,Fear,44.0,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-22,18,-80.9227,-80.9227,6183.04,2.1641,0.0,Neutral,49.0,-4.4957
